provider_match_id,kickoff_time_utc,competition,source_market,model_name,model_approach,side,handicap_line,odds,entry_odds,closing_odds,model_probability,implied_probability,entry_implied_probability,entry_implied_prob,implied_probability_closing,closing_implied_probability,closing_implied_prob,edge,clv_implied_edge,clv_pct,confidence_score,stake,stake_policy,stake_reason,raw_kelly_fraction,applied_stake_fraction,bankroll_before,bankroll_after,drawdown_after,expected_value,expected_roi,outcome,pnl,roi,total_return,components_json
E0_2324_0012,2023-08-19 15:00:00+00:00,E0,NON_HKJC,logistic_regression,direct_cover,away,-2.0,1.86,1.86,1.86,0.6982362336388013,0.523076923076923,0.523076923076923,0.523076923076923,0.523076923076923,0.523076923076923,0.523076923076923,0.17515931056187828,0.0,0.0,0.3964724672776025,100.0,fractional_kelly,fractional_kelly+max_stake_cap,0.34734813321880276,0.01,10000.0,9900.0,0.01,29.871939456817042,0.2987193945681704,lose,-100.0,-1.0,0.0,"[{""line"": -2.0, ""stake"": 100.0, ""outcome"": ""lose"", ""pnl"": -100.0, ""total_return"": 0.0}]"
E0_2324_0015,2023-08-19 20:00:00+00:00,E0,NON_HKJC,logistic_regression,direct_cover,home,-0.75,1.92,1.92,1.92,0.7869788051203098,0.5076923076923077,0.5076923076923077,0.5076923076923077,0.5076923076923077,0.5076923076923077,0.5076923076923077,0.27928649742800216,0.0,0.0,0.5739576102406196,99.0,fractional_kelly,fractional_kelly+max_stake_cap,0.5554340280771684,0.01,9900.0,9945.54,0.005445999999999913,50.58893127726849,0.5109993058309948,half-win,45.53999999999999,0.4599999999999999,144.54,"[{""line"": -1.0, ""stake"": 49.5, ""outcome"": ""push"", ""pnl"": 0.0, ""total_return"": 49.5}, {""line"": -0.5, ""stake"": 49.5, ""outcome"": ""win"", ""pnl"": 45.53999999999999, ""total_return"": 95.03999999999999}]"
E0_2324_0016,2023-08-20 14:00:00+00:00,E0,NON_HKJC,logistic_regression,direct_cover,away,-0.75,1.99,1.99,1.99,0.7066435528783561,0.4897435897435898,0.4897435897435898,0.4897435897435898,0.4897435897435898,0.4897435897435898,0.4897435897435898,0.21689996313476634,0.0,0.0,0.4132871057567122,99.45540000000001,fractional_kelly,fractional_kelly+max_stake_cap,0.41032390932114005,0.01,9945.54,9846.0846,0.015391539999999987,40.400839245786734,0.40622067022792857,lose,-99.45540000000001,-1.0,0.0,"[{""line"": -1.0, ""stake"": 49.727700000000006, ""outcome"": ""lose"", ""pnl"": -49.727700000000006, ""total_return"": 0.0}, {""line"": -0.5, ""stake"": 49.727700000000006, ""outcome"": ""lose"", ""pnl"": -49.727700000000006, ""total_return"": 0.0}]"
E0_2324_0017,2023-08-20 16:30:00+00:00,E0,NON_HKJC,logistic_regression,direct_cover,away,0.5,2.08,2.08,2.08,0.672099836726215,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.2054331700595483,0.0,0.0,0.3441996734524299,98.460846,fractional_kelly,fractional_kelly+max_stake_cap,0.36848857443567334,0.01,9846.0846,9747.623754,0.02523762459999998,39.184232522692,0.3979676603905272,lose,-98.460846,-1.0,0.0,"[{""line"": 0.5, ""stake"": 98.460846, ""outcome"": ""lose"", ""pnl"": -98.460846, ""total_return"": 0.0}]"
E0_2324_0018,2023-08-21 20:00:00+00:00,E0,NON_HKJC,logistic_regression,direct_cover,away,1.0,2.06,2.06,2.06,0.7197670803310268,0.4717948717948718,0.4717948717948718,0.4717948717948718,0.4717948717948718,0.4717948717948718,0.4717948717948718,0.24797220853615498,0.0,0.0,0.4395341606620535,97.47623754,fractional_kelly,fractional_kelly+max_stake_cap,0.45539640139803317,0.01,9747.623754,9850.9485657924,0.014905143420760032,47.053747465388014,0.4827201854819151,win,103.3248117924,1.06,200.8010493324,"[{""line"": 1.0, ""stake"": 97.47623754, ""outcome"": ""win"", ""pnl"": 103.3248117924, ""total_return"": 200.8010493324}]"
E0_2324_0019,2023-08-25 20:00:00+00:00,E0,NON_HKJC,logistic_regression,direct_cover,away,-1.5,1.98,1.98,1.98,0.6709890329750146,0.4961832061068702,0.4961832061068702,0.4961832061068702,0.4961832061068702,0.4961832061068702,0.4961832061068702,0.17480582686814433,0.0,0.0,0.3419780659500291,98.509485657924,fractional_kelly,fractional_kelly+max_stake_cap,0.3352635564189069,0.01,9850.9485657924,9752.439080134476,0.024756091986552382,32.366107692619444,0.3285582852905287,lose,-98.509485657924,-1.0,0.0,"[{""line"": -1.5, ""stake"": 98.509485657924, ""outcome"": ""lose"", ""pnl"": -98.509485657924, ""total_return"": 0.0}]"
E0_2324_0020,2023-08-26 12:30:00+00:00,E0,NON_HKJC,logistic_regression,direct_cover,away,0.5,1.94,1.94,1.94,0.5435126278974212,0.5025641025641026,0.5025641025641026,0.5025641025641026,0.5025641025641026,0.5025641025641026,0.5025641025641026,0.04094852533331861,0.0,0.0,0.0870252557948423,84.68203372358232,fractional_kelly,fractional_kelly,0.05788776395850753,0.008683164593776129,9752.439080134476,9832.040191834643,0.016795980816535667,4.607930364934077,0.05441449812099703,win,79.60111170016737,0.9399999999999998,164.2831454237497,"[{""line"": 0.5, ""stake"": 84.68203372358232, ""outcome"": ""win"", ""pnl"": 79.60111170016737, ""total_return"": 164.2831454237497}]"
E0_2324_0021,2023-08-26 15:00:00+00:00,E0,NON_HKJC,logistic_regression,direct_cover,away,-1.75,2.05,2.05,2.05,0.6241463917593923,0.4743589743589744,0.4743589743589744,0.4743589743589744,0.4743589743589744,0.4743589743589744,0.4743589743589744,0.14978741740041795,0.0,0.0,0.2482927835187847,98.32040191834643,fractional_kelly,fractional_kelly+max_stake_cap,0.266190574387385,0.01,9832.040191834643,9733.719789916297,0.02662802100837034,27.48056247367535,0.27950010310675427,lose,-98.32040191834643,-1.0,0.0,"[{""line"": -2.0, ""stake"": 49.16020095917322, ""outcome"": ""lose"", ""pnl"": -49.16020095917322, ""total_return"": 0.0}, {""line"": -1.5, ""stake"": 49.16020095917322, ""outcome"": ""lose"", ""pnl"": -49.16020095917322, ""total_return"": 0.0}]"
E0_2324_0025,2023-08-26 17:30:00+00:00,E0,NON_HKJC,logistic_regression,direct_cover,away,-1.0,2.04,2.04,2.04,0.6078060192671986,0.4769230769230769,0.4769230769230769,0.4769230769230769,0.4769230769230769,0.4769230769230769,0.4769230769230769,0.13088294234412168,0.0,0.0,0.2156120385343971,97.33719789916297,fractional_kelly,fractional_kelly+max_stake_cap,0.23069642240873564,0.01,9733.719789916297,9834.950475731426,0.01650495242685738,23.353557055533116,0.23992427930508506,win,101.23068581512949,1.04,198.56788371429246,"[{""line"": -1.0, ""stake"": 97.33719789916297, ""outcome"": ""win"", ""pnl"": 101.23068581512949, ""total_return"": 198.56788371429246}]"
E0_2324_0026,2023-08-27 14:00:00+00:00,E0,NON_HKJC,logistic_regression,direct_cover,away,0.25,1.88,1.88,1.88,0.6531876282349065,0.517948717948718,0.517948717948718,0.517948717948718,0.517948717948718,0.517948717948718,0.517948717948718,0.1352389102861885,0.0,0.0,0.306375256469813,98.34950475731426,fractional_kelly,fractional_kelly+max_stake_cap,0.25908266032002747,0.01,9834.950475731426,9921.498039917862,0.00785019600821379,22.422973173640315,0.22799274108162418,win,86.54756418643655,0.8799999999999999,184.8970689437508,"[{""line"": 0.0, ""stake"": 49.17475237865713, ""outcome"": ""win"", ""pnl"": 43.27378209321827, ""total_return"": 92.4485344718754}, {""line"": 0.5, ""stake"": 49.17475237865713, ""outcome"": ""win"", ""pnl"": 43.27378209321827, ""total_return"": 92.4485344718754}]"
E0_2324_0028,2023-08-27 16:30:00+00:00,E0,NON_HKJC,logistic_regression,direct_cover,away,-0.25,1.96,1.96,1.96,0.7107440134524912,0.4974358974358974,0.4974358974358974,0.4974358974358974,0.4974358974358974,0.4974358974358974,0.4974358974358974,0.21330811601659377,0.0,0.0,0.4214880269049823,99.21498039917863,fractional_kelly,fractional_kelly+max_stake_cap,0.40943569413216946,0.01,9921.498039917862,10016.744421101073,0.0,38.9972681933254,0.3930582663668827,win,95.24638118321148,0.96,194.4613615823901,"[{""line"": -0.5, ""stake"": 49.607490199589314, ""outcome"": ""win"", ""pnl"": 47.62319059160574, ""total_return"": 97.23068079119506}, {""line"": 0.0, ""stake"": 49.607490199589314, ""outcome"": ""win"", ""pnl"": 47.62319059160574, ""total_return"": 97.23068079119506}]"
E0_2324_0029,2023-09-01 20:00:00+00:00,E0,NON_HKJC,logistic_regression,direct_cover,away,0.75,1.99,1.99,1.99,0.683354021197204,0.4936386768447837,0.4936386768447837,0.4936386768447837,0.4936386768447837,0.4936386768447837,0.4936386768447837,0.18971534435242032,0.0,0.0,0.366708042394408,100.16744421101073,fractional_kelly,fractional_kelly+max_stake_cap,0.36350959816407674,0.01,10016.744421101073,10115.910190869974,0.0,36.04770912032441,0.35987450218243594,win,99.16576976890063,0.9900000000000001,199.33321397991136,"[{""line"": 0.5, ""stake"": 50.083722105505366, ""outcome"": ""win"", ""pnl"": 49.582884884450316, ""total_return"": 99.66660698995568}, {""line"": 1.0, ""stake"": 50.083722105505366, ""outcome"": ""win"", ""pnl"": 49.582884884450316, ""total_return"": 99.66660698995568}]"
E0_2324_0030,2023-09-02 12:30:00+00:00,E0,NON_HKJC,logistic_regression,direct_cover,away,0.0,1.81,1.81,1.81,0.7303420972856101,0.5406091370558376,0.5406091370558376,0.5406091370558376,0.5406091370558376,0.5406091370558376,0.5406091370558376,0.18973296022977248,0.0,0.0,0.4606841945712201,101.15910190869974,fractional_kelly,fractional_kelly+max_stake_cap,0.39743110628019046,0.01,10115.910190869974,10115.910190869974,0.0,32.56505676332691,0.32191919608695435,push,0.0,0.0,101.15910190869974,"[{""line"": 0.0, ""stake"": 101.15910190869974, ""outcome"": ""push"", ""pnl"": 0.0, ""total_return"": 101.15910190869974}]"
E0_2324_0031,2023-09-02 15:00:00+00:00,E0,NON_HKJC,logistic_regression,direct_cover,away,-0.75,1.98,1.98,1.98,0.7540784270873229,0.4961832061068702,0.4961832061068702,0.4961832061068702,0.4961832061068702,0.4961832061068702,0.4961832061068702,0.25789522098045264,0.0,0.0,0.5081568541746457,101.15910190869974,fractional_kelly,fractional_kelly+max_stake_cap,0.5031380465641829,0.01,10115.910190869974,10014.751088961275,0.009999999999999936,49.87905306799969,0.4930752856328993,lose,-101.15910190869974,-1.0,0.0,"[{""line"": -1.0, ""stake"": 50.57955095434987, ""outcome"": ""lose"", ""pnl"": -50.57955095434987, ""total_return"": 0.0}, {""line"": -0.5, ""stake"": 50.57955095434987, ""outcome"": ""lose"", ""pnl"": -50.57955095434987, ""total_return"": 0.0}]"
E0_2324_0036,2023-09-03 14:00:00+00:00,E0,NON_HKJC,logistic_regression,direct_cover,away,-0.5,1.95,1.95,1.95,0.6171240168128076,0.5038167938931298,0.5038167938931298,0.5038167938931298,0.5038167938931298,0.5038167938931298,0.5038167938931298,0.11330722291967776,0.0,0.0,0.2342480336256152,100.14751088961275,fractional_kelly,fractional_kelly+max_stake_cap,0.2140966660894471,0.01,10014.751088961275,9914.603578071663,0.019899999999999866,20.369185788691553,0.20339183278497475,lose,-100.14751088961275,-1.0,0.0,"[{""line"": -0.5, ""stake"": 100.14751088961275, ""outcome"": ""lose"", ""pnl"": -100.14751088961275, ""total_return"": 0.0}]"
E0_2324_0038,2023-09-03 16:30:00+00:00,E0,NON_HKJC,logistic_regression,direct_cover,away,-0.75,1.92,1.92,1.92,0.7038362586452536,0.5114503816793893,0.5114503816793893,0.5114503816793893,0.5114503816793893,0.5114503816793893,0.5114503816793893,0.1923858769658643,0.0,0.0,0.4076725172905071,99.14603578071663,fractional_kelly,fractional_kelly+max_stake_cap,0.3819191484770509,0.01,9914.603578071663,9815.457542290946,0.02970099999999993,34.836507995426786,0.3513656165988867,lose,-99.14603578071663,-1.0,0.0,"[{""line"": -1.0, ""stake"": 49.573017890358315, ""outcome"": ""lose"", ""pnl"": -49.573017890358315, ""total_return"": 0.0}, {""line"": -0.5, ""stake"": 49.573017890358315, ""outcome"": ""lose"", ""pnl"": -49.573017890358315, ""total_return"": 0.0}]"
E0_2324_0039,2023-09-16 12:30:00+00:00,E0,NON_HKJC,logistic_regression,direct_cover,away,1.25,1.98,1.98,1.98,0.5860586755584165,0.4923076923076923,0.4923076923076923,0.4923076923076923,0.4923076923076923,0.4923076923076923,0.4923076923076923,0.09375098325072423,0.0,0.0,0.172117351116833,98.15457542290946,fractional_kelly,fractional_kelly+max_stake_cap,0.16366956898537216,0.01,9815.457542290946,9911.649026205398,0.02019206979999986,15.7436187123416,0.16039617760566474,win,96.19148391445128,0.9800000000000001,194.34605933736074,"[{""line"": 1.0, ""stake"": 49.07728771145473, ""outcome"": ""win"", ""pnl"": 48.09574195722564, ""total_return"": 97.17302966868037}, {""line"": 1.5, ""stake"": 49.07728771145473, ""outcome"": ""win"", ""pnl"": 48.09574195722564, ""total_return"": 97.17302966868037}]"
E0_2324_0040,2023-09-16 15:00:00+00:00,E0,NON_HKJC,logistic_regression,direct_cover,away,-0.5,1.99,1.99,1.99,0.718981310340036,0.4897435897435898,0.4897435897435898,0.4897435897435898,0.4897435897435898,0.4897435897435898,0.4897435897435898,0.2292377205964462,0.0,0.0,0.4379626206800719,99.11649026205397,fractional_kelly,fractional_kelly+max_stake_cap,0.43512404805724403,0.01,9911.649026205398,9812.532535943343,0.02999014910199995,42.696688787330814,0.4307728075766715,lose,-99.11649026205397,-1.0,0.0,"[{""line"": -0.5, ""stake"": 99.11649026205397, ""outcome"": ""lose"", ""pnl"": -99.11649026205397, ""total_return"": 0.0}]"
E0_2324_0045,2023-09-16 17:30:00+00:00,E0,NON_HKJC,logistic_regression,direct_cover,home,-1.0,1.89,1.89,1.89,0.549486619692163,0.5153846153846154,0.5153846153846154,0.5153846153846154,0.5153846153846154,0.5153846153846154,0.5153846153846154,0.03410200430754751,0.0,0.0,0.0989732393843259,63.720344650950054,fractional_kelly,fractional_kelly,0.04329181035751454,0.00649377155362718,9812.532535943343,9812.532535943343,0.02999014910199995,2.4551264781245123,0.03852971121818794,push,0.0,0.0,63.720344650950054,"[{""line"": -1.0, ""stake"": 63.720344650950054, ""outcome"": ""push"", ""pnl"": 0.0, ""total_return"": 63.720344650950054}]"
E0_2324_0046,2023-09-17 14:00:00+00:00,E0,NON_HKJC,logistic_regression,direct_cover,away,0.75,2.01,2.01,2.01,0.5412354117410967,0.4846153846153846,0.4846153846153846,0.4846153846153846,0.4846153846153846,0.4846153846153846,0.4846153846153846,0.05662002712571207,0.0,0.0,0.0824708234821933,98.12532535943343,fractional_kelly,fractional_kelly+max_stake_cap,0.08701304712832099,0.01,9812.532535943343,9911.63911455637,0.020193049607930173,8.623565395582027,0.08788317759960412,win,99.10657861302774,1.0099999999999998,197.23190397246117,"[{""line"": 0.5, ""stake"": 49.062662679716716, ""outcome"": ""win"", ""pnl"": 49.55328930651387, ""total_return"": 98.61595198623058}, {""line"": 1.0, ""stake"": 49.062662679716716, ""outcome"": ""win"", ""pnl"": 49.55328930651387, ""total_return"": 98.61595198623058}]"
E0_2324_0047,2023-09-17 16:30:00+00:00,E0,NON_HKJC,logistic_regression,direct_cover,away,1.0,1.85,1.85,1.85,0.5488753002738287,0.5256410256410255,0.5256410256410255,0.5256410256410255,0.5256410256410255,0.5256410256410255,0.5256410256410255,0.023234274632803142,0.0,0.0,0.0977506005476573,26.97010439617826,fractional_kelly,fractional_kelly,0.01814035941950953,0.0027210539129264295,9911.63911455637,9934.563703293123,0.017926858202094758,0.41586027922911306,0.01541930550658312,win,22.924588736751527,0.8500000000000002,49.89469313292979,"[{""line"": 1.0, ""stake"": 26.97010439617826, ""outcome"": ""win"", ""pnl"": 22.924588736751527, ""total_return"": 49.89469313292979}]"
E0_2324_0048,2023-09-18 19:45:00+00:00,E0,NON_HKJC,logistic_regression,direct_cover,away,-0.25,2.0,2.0,2.0,0.7081542237312091,0.4871794871794872,0.4871794871794872,0.4871794871794872,0.4871794871794872,0.4871794871794872,0.4871794871794872,0.22097473655172184,0.0,0.0,0.4163084474624181,99.34563703293122,fractional_kelly,fractional_kelly+max_stake_cap,0.41630844746241813,0.01,9934.563703293123,9884.890884776658,0.0228372239110842,41.358427915344514,0.4163084474624182,half-lose,-49.67281851646561,-0.5,49.67281851646561,"[{""line"": -0.5, ""stake"": 49.67281851646561, ""outcome"": ""lose"", ""pnl"": -49.67281851646561, ""total_return"": 0.0}, {""line"": 0.0, ""stake"": 49.67281851646561, ""outcome"": ""push"", ""pnl"": 0.0, ""total_return"": 49.67281851646561}]"
E0_2324_0049,2023-09-23 15:00:00+00:00,E0,NON_HKJC,logistic_regression,direct_cover,away,-0.5,1.92,1.92,1.92,0.6209814010859902,0.5076923076923077,0.5076923076923077,0.5076923076923077,0.5076923076923077,0.5076923076923077,0.5076923076923077,0.11328909339368254,0.0,0.0,0.2419628021719804,98.84890884776658,fractional_kelly,fractional_kelly+max_stake_cap,0.20900466313597954,0.01,9884.890884776658,9786.04197592889,0.03260885167197342,19.00709226347967,0.19228429008510114,lose,-98.84890884776658,-1.0,0.0,"[{""line"": -0.5, ""stake"": 98.84890884776658, ""outcome"": ""lose"", ""pnl"": -98.84890884776658, ""total_return"": 0.0}]"
E0_2324_0052,2023-09-23 17:30:00+00:00,E0,NON_HKJC,logistic_regression,direct_cover,away,-0.75,1.84,1.84,1.84,0.6456273226989211,0.5282051282051282,0.5282051282051282,0.5282051282051282,0.5282051282051282,0.5282051282051282,0.5282051282051282,0.11742219449379288,0.0,0.0,0.2912546453978422,97.8604197592889,fractional_kelly,fractional_kelly+max_stake_cap,0.22375508781668427,0.01,9786.04197592889,9868.244728526694,0.024482766026017986,18.39328412629451,0.1879542737660148,win,82.20275259780269,0.8400000000000001,180.0631723570916,"[{""line"": -1.0, ""stake"": 48.93020987964445, ""outcome"": ""win"", ""pnl"": 41.10137629890134, ""total_return"": 90.0315861785458}, {""line"": -0.5, ""stake"": 48.93020987964445, ""outcome"": ""win"", ""pnl"": 41.10137629890134, ""total_return"": 90.0315861785458}]"
E0_2324_0053,2023-09-23 20:00:00+00:00,E0,NON_HKJC,logistic_regression,direct_cover,away,0.75,1.95,1.95,1.95,0.760242264743917,0.5,0.5,0.5,0.5,0.5,0.5,0.260242264743917,0.0,0.0,0.520484529487834,98.68244728526693,fractional_kelly,fractional_kelly+max_stake_cap,0.5078657013164611,0.01,9868.244728526694,9961.993053447697,0.015215352303265157,47.61155878324895,0.482472416250638,win,93.74832492100359,0.9500000000000001,192.43077220627052,"[{""line"": 0.5, ""stake"": 49.341223642633466, ""outcome"": ""win"", ""pnl"": 46.87416246050179, ""total_return"": 96.21538610313526}, {""line"": 1.0, ""stake"": 49.341223642633466, ""outcome"": ""win"", ""pnl"": 46.87416246050179, ""total_return"": 96.21538610313526}]"
E0_2324_0054,2023-09-24 14:00:00+00:00,E0,NON_HKJC,logistic_regression,direct_cover,home,-0.75,1.87,1.87,1.87,0.6375916956483072,0.5205128205128204,0.5205128205128204,0.5205128205128204,0.5205128205128204,0.5205128205128204,0.5205128205128204,0.11707887513548676,0.0,0.0,0.2751833912966144,99.61993053447698,fractional_kelly,fractional_kelly+max_stake_cap,0.22103042627854536,0.01,9961.993053447697,9862.37312291322,0.025063198780232433,19.15656106933084,0.19229647086233453,lose,-99.61993053447698,-1.0,0.0,"[{""line"": -1.0, ""stake"": 49.80996526723849, ""outcome"": ""lose"", ""pnl"": -49.80996526723849, ""total_return"": 0.0}, {""line"": -0.5, ""stake"": 49.80996526723849, ""outcome"": ""lose"", ""pnl"": -49.80996526723849, ""total_return"": 0.0}]"
E0_2324_0058,2023-09-24 16:30:00+00:00,E0,NON_HKJC,logistic_regression,direct_cover,away,1.25,1.98,1.98,1.98,0.5713598281010346,0.4923076923076923,0.4923076923076923,0.4923076923076923,0.4923076923076923,0.4923076923076923,0.4923076923076923,0.0790521357933423,0.0,0.0,0.1427196562020691,98.6237312291322,fractional_kelly,fractional_kelly+max_stake_cap,0.13397189759188616,0.01,9862.37312291322,9959.02437951777,0.015508818128278725,12.948552251951824,0.13129245964004843,win,96.65125660454956,0.98,195.27498783368176,"[{""line"": 1.0, ""stake"": 49.3118656145661, ""outcome"": ""win"", ""pnl"": 48.32562830227478, ""total_return"": 97.63749391684088}, {""line"": 1.5, ""stake"": 49.3118656145661, ""outcome"": ""win"", ""pnl"": 48.32562830227478, ""total_return"": 97.63749391684088}]"
E0_2324_0059,2023-09-30 12:30:00+00:00,E0,NON_HKJC,logistic_regression,direct_cover,home,0.0,1.97,1.97,1.97,0.5666380759595866,0.4987277353689566,0.4987277353689566,0.4987277353689566,0.4987277353689566,0.4987277353689566,0.4987277353689566,0.06791034059063,0.0,0.0,0.1332761519191732,99.5902437951777,fractional_kelly,fractional_kelly+max_stake_cap,0.11987320581483048,0.01,9959.02437951777,10055.626915999093,0.005959253664122955,11.580055737860228,0.11627700964038558,win,96.60253648132236,0.97,196.19278027650006,"[{""line"": 0.0, ""stake"": 99.5902437951777, ""outcome"": ""win"", ""pnl"": 96.60253648132236, ""total_return"": 196.19278027650006}]"
E0_2324_0060,2023-09-30 15:00:00+00:00,E0,NON_HKJC,logistic_regression,direct_cover,away,1.0,1.93,1.93,1.93,0.6117158634663737,0.5089058524173028,0.5089058524173028,0.5089058524173028,0.5089058524173028,0.5089058524173028,0.5089058524173028,0.10281001104907095,0.0,0.0,0.2234317269327475,100.55626915999093,fractional_kelly,fractional_kelly+max_stake_cap,0.19420603923666804,0.01,10055.626915999093,10149.144246317885,0.0,18.161630321199674,0.1806116164901012,win,93.51733031879155,0.9299999999999998,194.07359947878248,"[{""line"": 1.0, ""stake"": 100.55626915999093, ""outcome"": ""win"", ""pnl"": 93.51733031879155, ""total_return"": 194.07359947878248}]"
E0_2324_0066,2023-09-30 17:30:00+00:00,E0,NON_HKJC,logistic_regression,direct_cover,away,0.25,1.96,1.96,1.96,0.5999352322870073,0.5012722646310432,0.5012722646310432,0.5012722646310432,0.5012722646310432,0.5012722646310432,0.5012722646310432,0.09866296765596405,0.0,0.0,0.1998704645740145,101.49144246317884,fractional_kelly,fractional_kelly+max_stake_cap,0.1832010992526399,0.01,10149.144246317885,10047.652803854706,0.009999999999999998,17.849610071030796,0.17587305528253425,lose,-101.49144246317884,-1.0,0.0,"[{""line"": 0.0, ""stake"": 50.74572123158942, ""outcome"": ""lose"", ""pnl"": -50.74572123158942, ""total_return"": 0.0}, {""line"": 0.5, ""stake"": 50.74572123158942, ""outcome"": ""lose"", ""pnl"": -50.74572123158942, ""total_return"": 0.0}]"
E0_2324_0067,2023-10-01 14:00:00+00:00,E0,NON_HKJC,logistic_regression,direct_cover,away,0.0,1.89,1.89,1.89,0.5527449452120188,0.5153846153846154,0.5153846153846154,0.5153846153846154,0.5153846153846154,0.5153846153846154,0.5153846153846154,0.03736032982740334,0.0,0.0,0.1054898904240375,75.6756691776472,fractional_kelly,fractional_kelly,0.050211175787320726,0.0075316763680981095,10047.652803854706,10047.652803854706,0.009999999999999998,3.3817902518327543,0.044687946450715436,push,0.0,0.0,75.6756691776472,"[{""line"": 0.0, ""stake"": 75.6756691776472, ""outcome"": ""push"", ""pnl"": 0.0, ""total_return"": 75.6756691776472}]"
E0_2324_0068,2023-10-02 20:00:00+00:00,E0,NON_HKJC,logistic_regression,direct_cover,away,0.5,2.05,2.05,2.05,0.6355637372984104,0.4743589743589744,0.4743589743589744,0.4743589743589744,0.4743589743589744,0.4743589743589744,0.4743589743589744,0.16120476293943603,0.0,0.0,0.2711274745968208,100.47652803854706,fractional_kelly,fractional_kelly+max_stake_cap,0.28848158234451554,0.01,10047.652803854706,10153.15315829518,0.0,30.434909186895283,0.3029056614617412,win,105.50035444047438,1.0499999999999996,205.97688247902144,"[{""line"": 0.5, ""stake"": 100.47652803854706, ""outcome"": ""win"", ""pnl"": 105.50035444047438, ""total_return"": 205.97688247902144}]"
E0_2324_0069,2023-10-03 19:30:00+00:00,E0,NON_HKJC,logistic_regression,direct_cover,away,0.0,1.85,1.85,1.85,0.632831380027089,0.5292620865139949,0.5292620865139949,0.5292620865139949,0.5292620865139949,0.5292620865139949,0.5292620865139949,0.10356929351309418,0.0,0.0,0.2656627600541781,101.5315315829518,fractional_kelly,fractional_kelly+max_stake_cap,0.20086829770601738,0.01,10153.15315829518,10239.454960140689,0.0,17.33529602566943,0.17073805305011477,win,86.30180184550903,0.85,187.83333342846083,"[{""line"": 0.0, ""stake"": 101.5315315829518, ""outcome"": ""win"", ""pnl"": 86.30180184550903, ""total_return"": 187.83333342846083}]"
E0_2324_0070,2023-10-07 12:30:00+00:00,E0,NON_HKJC,logistic_regression,direct_cover,away,1.25,2.02,2.02,2.02,0.5786415336407809,0.482051282051282,0.482051282051282,0.482051282051282,0.482051282051282,0.482051282051282,0.482051282051282,0.09659025158949885,0.0,0.0,0.1572830672815617,102.3945496014069,fractional_kelly,fractional_kelly+max_stake_cap,0.16554499799448763,0.01,10239.454960140689,10343.897400734124,0.0,17.289923618579593,0.16885589795437736,win,104.44244059343502,1.02,206.83699019484192,"[{""line"": 1.0, ""stake"": 51.19727480070345, ""outcome"": ""win"", ""pnl"": 52.22122029671751, ""total_return"": 103.41849509742096}, {""line"": 1.5, ""stake"": 51.19727480070345, ""outcome"": ""win"", ""pnl"": 52.22122029671751, ""total_return"": 103.41849509742096}]"
E0_2324_0071,2023-10-07 15:00:00+00:00,E0,NON_HKJC,logistic_regression,direct_cover,away,0.75,1.99,1.99,1.99,0.6639728604074222,0.4897435897435898,0.4897435897435898,0.4897435897435898,0.4897435897435898,0.4897435897435898,0.4897435897435898,0.17422927066383243,0.0,0.0,0.3279457208148444,103.43897400734124,fractional_kelly,fractional_kelly+max_stake_cap,0.3245515072836062,0.01,10343.897400734124,10446.301985001392,0.0,33.235562176692845,0.32130599221077016,win,102.40458426726784,0.99,205.84355827460908,"[{""line"": 0.5, ""stake"": 51.71948700367062, ""outcome"": ""win"", ""pnl"": 51.20229213363392, ""total_return"": 102.92177913730454}, {""line"": 1.0, ""stake"": 51.71948700367062, ""outcome"": ""win"", ""pnl"": 51.20229213363392, ""total_return"": 102.92177913730454}]"
